state,action,next_state,reward,done
[ 0.8372323   0.54684746 -0.26057535 -0.9654535  -3.0561945  -4.0528817 ],1,[ 0.97276294 -0.23180218 -0.6675148  -0.7445965  -4.6864324  -0.93455684],-1.001508301577712,False
[ 0.97276294 -0.23180218 -0.6675148  -0.7445965  -4.6864324  -0.93455684],2,[ 0.38918635 -0.921159   -0.6834816  -0.7299678  -4.460761    0.40479708],-0.9945076822648431,False
[ 0.38918635 -0.921159   -0.6834816  -0.7299678  -4.460761    0.40479708],0,[-0.38419    -0.9232541  -0.64509773 -0.7641001  -3.481631   -0.03616508],-0.9915819162520256,False
[-0.38419    -0.9232541  -0.64509773 -0.7641001  -3.481631   -0.03616508],1,[-0.85472    -0.51908934 -0.6945685  -0.7194266  -2.9227316  -0.61125964],-0.9936549496038501,False
[ 0.99411976 -0.10828596  0.9666739   0.2560108  -3.1838048   5.266048  ],0,[ 0.78219044 -0.62303936  0.41510347  0.90977424 -2.3550138   3.3984578 ],-1.0167370559505022,False
[ 0.78219044 -0.62303936  0.41510347  0.90977424 -2.3550138   3.3984578 ],0,[ 0.512408   -0.8587421  -0.04505426  0.9989845  -1.221142    1.3737078 ],-1.0134719195729018,False
[ 0.512408   -0.8587421  -0.04505426  0.9989845  -1.221142    1.3737078 ],0,[ 0.40537736 -0.91414946 -0.13601205  0.99070716  0.02662677 -0.44086957],-1.0125589556819865,False
[ 0.40537736 -0.91414946 -0.13601205  0.99070716  0.02662677 -0.44086957],1,[ 0.51549846 -0.8568905   0.10757515  0.99419695  1.2100695  -2.0205462 ],-1.0142287120588451,False
[ 0.51549846 -0.8568905   0.10757515  0.99419695  1.2100695  -2.0205462 ],2,[ 0.7743175  -0.63279724  0.60991985  0.7924631   2.197099   -3.461085  ],-1.0174805763013166,False
[ 0.9554438  -0.29517305  0.98828524  0.15261805  2.468354   -4.5602684 ],1,[ 0.9796518   0.20070457  0.7387265  -0.6740053   2.3990679  -4.0601864 ],-1.018386225101976,False
[ 0.9796518   0.20070457  0.7387265  -0.6740053   2.3990679  -4.0601864 ],0,[ 0.8082275   0.5888704   0.14460456 -0.9894895   1.8153919  -2.7318637 ],-1.0150778194827426,False
[ 0.8082275   0.5888704   0.14460456 -0.9894895   1.8153919  -2.7318637 ],1,[ 0.6191462   0.7852757  -0.23284136 -0.97251475  0.8928149  -1.0895727 ],-1.0123867557555921,False
[ 0.6191462   0.7852757  -0.23284136 -0.97251475  0.8928149  -1.0895727 ],0,[ 0.55130726  0.83430225 -0.31456202 -0.9492369  -0.06561036  0.23345095],-1.0116983746025738,False
[ 0.55130726  0.83430225 -0.31456202 -0.9492369  -0.06561036  0.23345095],2,[ 0.6518074  0.7583845 -0.0939123 -0.9955805 -1.1879451  2.045979 ],-1.0134562751257108,False
"[  0.7228756    0.6909782    0.911493     0.41131553   3.496885
 -10.295846  ]",0,[ 0.2611273   0.9653044   0.09102179 -0.9958489   1.4118214  -7.918913  ],-1.0124619286065277,False
[ 0.2611273   0.9653044   0.09102179 -0.9958489   1.4118214  -7.918913  ],0,[ 0.26380935  0.9645748  -0.93701655 -0.34928495 -1.2303182  -5.3838944 ],-1.003535270980256,False
[ 0.26380935  0.9645748  -0.93701655 -0.34928495 -1.2303182  -5.3838944 ],0,[ 0.58782226  0.80899006 -0.8273123   0.5617423  -2.058896   -4.4796796 ],-0.9964706573950689,False
[ 0.58782226  0.80899006 -0.8273123   0.5617423  -2.058896   -4.4796796 ],2,[ 0.8402975   0.5421255  -0.03038483  0.9995383  -1.4353423  -5.30406   ],-1.0027288998614212,False
[ 0.8402975   0.5421255  -0.03038483  0.9995383  -1.4353423  -5.30406   ],0,[ 0.90331644  0.42897484  0.9656147   0.25997752 -0.03124141 -7.8827634 ],-1.016640482316741,False
[ 0.63595146  0.77172905  0.51270324  0.8585659   2.9236367  -8.1088505 ],1,[ 0.15278319  0.98825973  0.8119941  -0.5836657   2.0515456  -7.7845874 ],-1.0085365553556176,False
[ 0.15278319  0.98825973  0.8119941  -0.5836657   2.0515456  -7.7845874 ],0,[-0.01241027  0.999923   -0.35443458 -0.9350808  -0.4807241  -5.2894073 ],-1.0092699716787201,False
[-0.01241027  0.999923   -0.35443458 -0.9350808  -0.4807241  -5.2894073 ],2,[ 0.32485434  0.94576406 -0.91398835 -0.4057404  -2.779939   -2.706025  ],-1.00411675953479,False
[ 0.32485434  0.94576406 -0.91398835 -0.4057404  -2.779939   -2.706025  ],0,[ 0.850553    0.5258894  -0.9993971  -0.03471903 -3.9138763  -1.331741  ],-1.000187711573599,False
[ 0.850553    0.5258894  -0.9993971  -0.03471903 -3.9138763  -1.331741  ],2,[ 0.9648334  -0.26286224 -0.98376846  0.17944245 -4.090772   -1.1211933 ],-1.000628293674078,False
"[  0.99559164  -0.09379371   0.8289285   -0.5593546    1.3459066
 -10.237645  ]",1,[ 0.99486697 -0.10119177 -0.6409798  -0.76755774 -1.4015874  -6.682721  ],-1.0027950679677957,False
[ 0.99486697 -0.10119177 -0.6409798  -0.76755774 -1.4015874  -6.682721  ],0,[ 0.89113414 -0.45374    -0.925472    0.37881592 -1.6352701  -6.6398335 ],-1.0023829835019338,False
[ 0.89113414 -0.45374    -0.925472    0.37881592 -1.6352701  -6.6398335 ],0,"[  0.8775373   -0.47950837   0.45301664   0.8915021    1.6590255
 -10.4402685 ]",-1.01702559008652,False
"[  0.8775373   -0.47950837   0.45301664   0.8915021    1.6590255
 -10.4402685 ]",1,"[  0.99921966  -0.03949852   0.4129069   -0.9107733    1.8726676
 -10.504616  ]",-1.0137583009622735,False
"[  0.99921966  -0.03949852   0.4129069   -0.9107733    1.8726676
 -10.504616  ]",0,[ 0.9983647   0.05716616 -0.9757109  -0.2190621  -0.4897833  -7.91463   ],-1.0003677229855599,False
"[  0.83700216   0.54719955   0.9281844    0.37212056   2.5666578
 -10.452166  ]",0,[ 0.60251063  0.79811084  0.04388558 -0.99903655  0.2497202  -7.6934485 ],-1.0142629408796189,False
[ 0.60251063  0.79811084  0.04388558 -0.99903655  0.2497202  -7.6934485 ],1,[ 0.78607774  0.61812764 -0.9151797  -0.40304595 -2.5105867  -4.657268  ],-1.00315809174685,False
[ 0.78607774  0.61812764 -0.9151797  -0.40304595 -2.5105867  -4.657268  ],1,[ 0.9969283   0.07831994 -0.91511893  0.40318403 -2.9614944  -4.1488557 ],-1.0005304299870628,False
[ 0.9969283   0.07831994 -0.91511893  0.40318403 -2.9614944  -4.1488557 ],1,[ 0.93705785 -0.34917417 -0.1273564   0.991857   -1.0298451  -6.569837  ],-1.0116404838288668,False
[ 0.93705785 -0.34917417 -0.1273564   0.991857   -1.0298451  -6.569837  ],2,[ 0.9613423  -0.27535626  0.9997622   0.02180932  1.3556875  -9.607147  ],-1.0192846118440688,False
[ 0.5401961   0.84153914  0.99869     0.0511691  -2.4545088   6.052734  ],0,[ 0.89589316  0.4442695   0.3505407   0.9365475  -2.8228655   5.2808566 ],-1.0079386070266612,False
[ 0.89589316  0.4442695   0.3505407   0.9365475  -2.8228655   5.2808566 ],1,[ 0.9927501  -0.12019674 -0.54333806  0.83951396 -2.9413455   4.011477  ],-1.005542580042908,False
[ 0.9927501  -0.12019674 -0.54333806  0.83951396 -2.9413455   4.011477  ],2,[ 0.771616   -0.6360886  -0.9539763   0.29988205 -2.6361108   2.9148092 ],-1.00226264208105,False
[ 0.771616   -0.6360886  -0.9539763   0.29988205 -2.6361108   2.9148092 ],0,[ 0.43481916 -0.9005178  -0.9912604  -0.13191971 -1.6100483   1.4477001 ],-0.9988500409389472,False
[ 0.43481916 -0.9005178  -0.9912604  -0.13191971 -1.6100483   1.4477001 ],0,[ 0.24903932 -0.9684934  -0.96472335 -0.26326585 -0.35811335 -0.12536278],-0.9975381406035464,False
"[  0.83700216   0.54719955   0.9281844    0.37212056   2.5666578
 -10.452166  ]",1,[ 0.6091023   0.79309165  0.07030794 -0.99752533  0.19305207 -7.460686  ],-1.0144305604950747,False
[ 0.6091023   0.79309165  0.07030794 -0.99752533  0.19305207 -7.460686  ],0,[ 0.79027224  0.6127559  -0.8947183  -0.44663095 -2.4785087  -4.6297812 ],-1.0035687697734683,False
[ 0.79027224  0.6127559  -0.8947183  -0.44663095 -2.4785087  -4.6297812 ],0,[ 0.99717724  0.07508398 -0.932477    0.3612294  -2.957016   -4.200118  ],-1.0004020987207773,False
[ 0.99717724  0.07508398 -0.932477    0.3612294  -2.957016   -4.200118  ],0,[ 0.9374966  -0.34799445 -0.1492683   0.9887967  -0.95935917 -6.785701  ],-1.011416538407338,False
[ 0.9374966  -0.34799445 -0.1492683   0.9887967  -0.95935917 -6.785701  ],2,"[ 9.6743912e-01 -2.5310376e-01  9.9997014e-01 -7.7278772e-03
  1.4639449e+00 -9.8625793e+00]",-1.019328934398003,False
[ 0.82318586 -0.56777203  0.8531349   0.5216904   2.161721   -3.2567651 ],1,[ 0.99411553 -0.10832483  0.98180324 -0.18990096  2.6609716  -3.8887823 ],-1.0194957044227702,False
[ 0.99411553 -0.10832483  0.98180324 -0.18990096  2.6609716  -3.8887823 ],0,[ 0.9157878   0.40166235  0.6071981  -0.7945505   2.4362586  -3.1617289 ],-1.0179099347878995,False
[ 0.9157878   0.40166235  0.6071981  -0.7945505   2.4362586  -3.1617289 ],1,[ 0.6811409   0.7321524   0.185597   -0.98262596  1.5930457  -1.4821235 ],-1.0152699050660021,False
[ 0.6811409   0.7321524   0.185597   -0.98262596  1.5930457  -1.4821235 ],0,[ 0.5024747   0.8645919   0.02818718 -0.9996027   0.6089632  -0.12006758],-1.0138088644169025,False
[ 0.5024747   0.8645919   0.02818718 -0.9996027   0.6089632  -0.12006758],0,[ 0.48975816  0.8718583   0.13263033 -0.9911656  -0.46633622  1.1637553 ],-1.0141887090871924,False
[-0.15886034 -0.98730105 -0.35699412  0.93410665 -2.606512    1.9951861 ],0,[-0.5223723  -0.8527175  -0.55942255  0.82888263 -1.3140569   0.41098902],-1.004766573004326,False
[-0.5223723  -0.8527175  -0.55942255  0.82888263 -1.3140569   0.41098902],2,[-0.6506234  -0.75940055 -0.5695416   0.82196254 -0.29344565 -0.23526208],-1.0034413247012475,False
[-0.6506234  -0.75940055 -0.5695416   0.82196254 -0.29344565 -0.23526208],1,[-0.61583567 -0.78787464 -0.46871662  0.8833486   0.7460816  -0.9516682 ],-1.0036878469144772,False
[-0.61583567 -0.78787464 -0.46871662  0.8833486   0.7460816  -0.9516682 ],1,[-0.39320984 -0.91944873 -0.20822033  0.97808194  1.8702404  -1.9059709 ],-1.0058796068350837,False
[-0.39320984 -0.91944873 -0.20822033  0.97808194  1.8702404  -1.9059709 ],2,[ 0.086746   -0.9962305   0.29104728  0.95670867  3.0615766  -3.279089  ],-1.010650955084722,False
[ 0.5824349  -0.81287736  0.22087832  0.9753014  -2.8018398   4.551364  ],1,[ 0.18620947 -0.9825101  -0.46286458  0.886429   -1.5361074   2.5836844 ],-1.0097094513017861,False
[ 0.18620947 -0.9825101  -0.46286458  0.886429   -1.5361074   2.5836844 ],1,[ 0.00909249 -0.99995863 -0.7432063   0.66906226 -0.24507439  1.0161904 ],-1.006713695160828,False
[ 0.00909249 -0.99995863 -0.7432063   0.66906226 -0.24507439  1.0161904 ],1,[ 0.08815816 -0.9961065  -0.77747405  0.628915    1.0310717  -0.5002621 ],-1.0064608382240432,False
[ 0.08815816 -0.9961065  -0.77747405  0.628915    1.0310717  -0.5002621 ],1,[ 0.40449896 -0.91453844 -0.5862977   0.81009567  2.2245476  -2.1863925 ],-1.0090820580731203,False
[ 0.40449896 -0.91453844 -0.5862977   0.81009567  2.2245476  -2.1863925 ],1,[ 0.8198667  -0.57255447  0.00846886  0.9999641   3.1744814  -4.2311974 ],-1.0139934395861239,False
[ 0.7373122   0.6755522  -0.9603914  -0.27865458  4.014892   -2.9309947 ],1,[ 0.12469898  0.9921946  -0.9871672   0.15969028  2.940775   -1.5122161 ],-0.9984315640874899,False
[ 0.12469898  0.9921946  -0.9871672   0.15969028  2.940775   -1.5122161 ],0,[-0.33864525  0.94091415 -0.9421384   0.3352242   1.782763   -0.3006515 ],-0.996649882303338,False
[-0.33864525  0.94091415 -0.9421384   0.3352242   1.782763   -0.3006515 ],0,[-0.5651706   0.82497406 -0.9602942   0.27898943  0.7985168   0.87736833],-0.9974740037335743,False
[-0.5651706   0.82497406 -0.9602942   0.27898943  0.7985168   0.87736833],1,[-0.61737883  0.786666   -0.9997836  -0.02080458 -0.15317075  2.1362824 ],-1.0001623263363726,False
[-0.61737883  0.786666   -0.9997836  -0.02080458 -0.15317075  2.1362824 ],1,[-0.5049046   0.86317515 -0.8439787  -0.5363767  -1.2485085   3.324446  ],-1.0038421114862097,False
[ 0.86100966 -0.5085886   0.40439054  0.9145864  -2.9870193   4.19581   ],2,[ 0.5000498  -0.86599666 -0.24104674  0.9705135  -2.1024563   2.427726  ],-1.0121997587909752,False
[ 0.5000498  -0.86599666 -0.24104674  0.9705135  -2.1024563   2.427726  ],1,[ 0.2167244  -0.9762328  -0.52522796  0.85096157 -0.9260618   0.71642715],-1.009336313104954,False
[ 0.2167244  -0.9762328  -0.52522796  0.85096157 -0.9260618   0.71642715],2,[ 0.15087025 -0.9885536  -0.5343842   0.8452417   0.26084185 -0.59742695],-1.0090581427707699,False
[ 0.15087025 -0.9885536  -0.5343842   0.8452417   0.26084185 -0.59742695],1,[ 0.32354113 -0.9462141  -0.28474003  0.95860475  1.5124077  -2.186285  ],-1.011384613780657,False
[ 0.32354113 -0.9462141  -0.28474003  0.95860475  1.5124077  -2.186285  ],1,[ 0.6825686 -0.7308215  0.3277771  0.9447551  2.6874714 -4.1080575],-1.0159674631650464,False
[ 0.9945799   0.10397486 -0.9439062  -0.33021373 -4.3945417   1.6331451 ],1,[ 0.7366582  -0.67626524 -0.7460931  -0.66584164 -3.9014063   2.1584787 ],-0.9973675706106131,False
[ 0.7366582  -0.67626524 -0.7460931  -0.66584164 -3.9014063   2.1584787 ],0,[ 0.16765137 -0.98584634 -0.4359065  -0.899992   -2.6405964   1.5996243 ],-0.9920731726019933,False
[ 0.16765137 -0.98584634 -0.4359065  -0.899992   -2.6405964   1.5996243 ],1,[-0.22897825 -0.9734315  -0.2291538  -0.9733902  -1.3639057   0.5076952 ],0.011240357634962415,True
[ 0.5850475   0.81099904  0.8468773   0.5317884   3.569552   -9.29074   ],2,[ 0.05260751  0.99861526  0.40438357 -0.91458946  1.7666322  -7.201179  ],-1.0098720414623967,False
[ 0.05260751  0.99861526  0.40438357 -0.91458946  1.7666322  -7.201179  ],1,[-0.04565332  0.99895734 -0.6904428  -0.723387   -0.73498344 -4.7029567 ],-1.0070850043172126,False
[-0.04565332  0.99895734 -0.6904428  -0.723387   -0.73498344 -4.7029567 ],2,[ 0.29527235  0.9554131  -0.99587166 -0.09077255 -2.553039   -2.578556  ],-1.0008794427245808,False
[ 0.29527235  0.9554131  -0.99587166 -0.09077255 -2.553039   -2.578556  ],1,[ 0.79220074  0.61026055 -0.9547134   0.297527   -3.4641845  -1.5706998 ],-0.9985430708508076,False
[ 0.79220074  0.61026055 -0.9547134   0.297527   -3.4641845  -1.5706998 ],0,[ 0.999057   -0.04341788 -0.7859532   0.61828595 -3.3127842  -2.3997118 ],-1.002406896142643,False
[ 0.99416643  0.10785708  0.99995697 -0.00927899 -2.9482002   5.102913  ],0,[ 0.9035184  -0.42854932  0.61780006  0.78633523 -2.4219806   3.7617106 ],-1.0179869551992715,False
[ 0.9035184  -0.42854932  0.61780006  0.78633523 -2.4219806   3.7617106 ],1,[ 0.6657957  -0.7461341   0.08509701  0.9963727  -1.530125    2.039162  ],-1.0146588053982077,False
[ 0.6657957  -0.7461341   0.08509701  0.9963727  -1.530125    2.039162  ],1,[ 0.5031304  -0.86421055 -0.15828931  0.9873928  -0.4647158   0.4245714 ],-1.012768054323236,False
[ 0.5031304  -0.86421055 -0.15828931  0.9873928  -0.4647158   0.4245714 ],2,[ 0.512667   -0.85858756 -0.11267281  0.99363214  0.57513386 -0.8858917 ],-1.0130802353111703,False
[ 0.512667   -0.85858756 -0.11267281  0.99363214  0.57513386 -0.8858917 ],0,[ 0.69703656 -0.71703553  0.24815851  0.9687194   1.741637   -2.7856324 ],-1.0156461843921805,False
[ 0.62913924  0.7772926  -0.9628926   0.26988482 -3.7987428  -1.8398852 ],0,[ 0.99388015  0.11046376 -0.78123766  0.62423366 -3.7521431  -2.5500298 ],-1.0014846833689912,False
[ 0.99388015  0.11046376 -0.78123766  0.62423366 -3.7521431  -2.5500298 ],2,[ 0.87899005 -0.47684017 -0.16414048  0.98643696 -2.0033367  -5.091233  ],-1.0120508493815095,False
[ 0.87899005 -0.47684017 -0.16414048  0.98643696 -2.0033367  -5.091233  ],2,[ 0.8204505  -0.5717176   0.9375677   0.34780285  0.701828   -8.45201   ],-1.0178852332086832,False
[ 0.8204505  -0.5717176   0.9375677   0.34780285  0.701828   -8.45201   ],2,[ 0.88784313 -0.46014628  0.3119353  -0.95010334  0.12315861 -6.917094  ],-1.0072760619859524,False
[ 0.88784313 -0.46014628  0.3119353  -0.95010334  0.12315861 -6.917094  ],0,[ 0.8425927  -0.53855133 -0.7882485  -0.6153571  -0.8707954  -5.650984  ],-0.9984701893243064,False
[ 0.9053858   0.42458984  0.2951437   0.95545286 -3.014799    5.808813  ],2,[ 0.98362887 -0.1802061  -0.67984295  0.7333577  -3.1352837   4.652039  ],-1.0044707126965757,False
[ 0.98362887 -0.1802061  -0.67984295  0.7333577  -3.1352837   4.652039  ],1,[ 0.71718675 -0.696881   -0.9998666   0.01633441 -2.6424265   3.462144  ],-1.00011478825897,False
[ 0.71718675 -0.696881   -0.9998666   0.01633441 -2.6424265   3.462144  ],2,[ 0.35957208 -0.93311733 -0.83219546 -0.5544824  -1.6207472   2.5711348 ],-0.9954294070102403,False
[ 0.35957208 -0.93311733 -0.83219546 -0.5544824  -1.6207472   2.5711348 ],0,[ 0.17265105 -0.984983   -0.5729512  -0.8195895  -0.31292504  1.1311642 ],-0.9926644865503604,False
[ 0.17265105 -0.984983   -0.5729512  -0.8195895  -0.31292504  1.1311642 ],0,[ 0.2419254  -0.97029483 -0.50865316 -0.8609715   1.0221838  -0.3439768 ],-0.9928347304489321,False
[ 0.9053858   0.42458984  0.2951437   0.95545286 -3.014799    5.808813  ],0,[ 0.9863302  -0.16478066 -0.6459973   0.7633397  -2.9944942   4.2274866 ],-1.004749471902395,False
[ 0.9863302  -0.16478066 -0.6459973   0.7633397  -2.9944942   4.2274866 ],1,[ 0.7439674  -0.66821593 -0.9891789   0.1467145  -2.553415    3.0094087 ],-1.0010608751799472,False
[ 0.7439674  -0.66821593 -0.9891789   0.1467145  -2.553415    3.0094087 ],2,[ 0.4067066  -0.91355884 -0.9367622  -0.34996656 -1.5845761   2.0289438 ],-0.9970600418573714,False
[ 0.4067066  -0.91355884 -0.9367622  -0.34996656 -1.5845761   2.0289438 ],0,[ 0.22771205 -0.97372854 -0.81664586 -0.5771391  -0.2944634   0.525377  ],-0.9947977514038535,False
[ 0.22771205 -0.97372854 -0.81664586 -0.5771391  -0.2944634   0.525377  ],0,[ 0.2978392  -0.95461607 -0.84482116 -0.53504884  1.0191839  -1.0191139 ],-0.995354521360772,False
[ 0.80981874  0.5866801  -0.638325    0.769767    3.290393   -7.087999  ],2,[ 0.31828558  0.9479949   0.7075157   0.7066976   2.916082   -7.7184644 ],-0.9987353192841774,False
[ 0.31828558  0.9479949   0.7075157   0.7066976   2.916082   -7.7184644 ],1,[-0.16392227  0.98647326  0.7522815  -0.65884185  1.6911336  -6.8478312 ],-1.0036269191049492,False
[-0.16392227  0.98647326  0.7522815  -0.65884185  1.6911336  -6.8478312 ],2,[-0.26201883  0.96506274 -0.2650514  -0.9642343  -0.7278309  -4.3677382 ],-1.0073797622362823,False
[-0.26201883  0.96506274 -0.2650514  -0.9642343  -0.7278309  -4.3677382 ],0,[ 0.10189658  0.994795   -0.80626136 -0.59155947 -2.86803    -2.29032   ],-1.0060822168353787,False
[ 0.10189658  0.994795   -0.80626136 -0.59155947 -2.86803    -2.29032   ],1,[ 0.74467784  0.6674241  -0.91977    -0.39245778 -4.362525   -0.07606924],-1.0032168126063195,False
[ 0.9189356   0.39440766  0.5640704  -0.8257267  -1.6202029   2.2022188 ],0,[ 0.9990446   0.04370172  0.9035055  -0.42857644 -1.9210848   2.964615  ],-1.019204164932389,False
[ 0.9990446   0.04370172  0.9035055  -0.42857644 -1.9210848   2.964615  ],1,[ 0.943862   -0.33034003  0.98455465  0.17507768 -1.7783108   3.0232146 ],-1.0193098085919774,False
[ 0.943862   -0.33034003  0.98455465  0.17507768 -1.7783108   3.0232146 ],0,[ 0.815835   -0.57828474  0.78916794  0.6141775  -0.9641092   1.7364875 ],-1.018148352956898,False
[ 0.815835   -0.57828474  0.78916794  0.6141775  -0.9641092   1.7364875 ],0,[ 0.75824714 -0.6519673   0.65597016  0.75478685  0.0389471   0.19317983],-1.017477308909034,False
[ 0.75824714 -0.6519673   0.65597016  0.75478685  0.0389471   0.19317983],1,[ 0.81761444 -0.57576615  0.71890646  0.6951068   0.91251045 -1.0540533 ],-1.0180562168161864,False
"[  0.9797583    0.20018406   0.996893     0.07876764   0.87966835
 -10.007657  ]",1,[ 0.9876337   0.15677911 -0.05225566 -0.99863374 -1.8004563  -6.268486  ],-1.0109258915274877,False
[ 0.9876337   0.15677911 -0.05225566 -0.99863374 -1.8004563  -6.268486  ],1,[ 0.90743494 -0.4201926  -0.8353355  -0.5497405  -3.6982849  -3.5888622 ],-0.9991842544352774,False
[ 0.90743494 -0.4201926  -0.8353355  -0.5497405  -3.6982849  -3.5888622 ],2,[ 0.38540924 -0.92274576 -0.9947704   0.10213628 -3.3611686  -3.7473602 ],-1.0009626135161755,False
[ 0.38540924 -0.92274576 -0.9947704   0.10213628 -3.3611686  -3.7473602 ],1,[-0.06914943 -0.99760634 -0.47470793  0.8801434  -0.9539484  -6.236289  ],-1.0084171294652242,False
[-0.06914943 -0.99760634 -0.47470793  0.8801434  -0.9539484  -6.236289  ],2,[ 0.0735068  -0.9972947   0.8763388   0.48169526  2.2310357  -9.347467  ],-1.0061831579549345,False
[ 0.98973316 -0.14292763  0.70100224  0.7131591  -2.7637653   4.9509664 ],1,[ 0.8067508  -0.59089184 -0.03879263  0.9992473  -2.0723202   3.1653752 ],-1.013659018737091,False
[ 0.8067508  -0.59089184 -0.03879263  0.9992473  -2.0723202   3.1653752 ],0,[ 0.5815385  -0.8135189  -0.45846125  0.8887144  -1.0795987   1.2466336 ],-1.0103791157649864,False
[ 0.5815385  -0.8135189  -0.45846125  0.8887144  -1.0795987   1.2466336 ],0,[ 0.49372393 -0.8696187  -0.51993966  0.854203    0.05115104 -0.532533  ],-1.0097984819781456,False
